property_size,longitude,latitude,total_floor,BHK_type_encoded,bathroom,locality_encoded,furnishing_encoded,floor,parking_encoded
650.0,77.70451144,12.94858084,2.0,1,2.0,499,2,0.0,3
1054.0,77.70708466,12.90436459,12.0,1,2.0,646,2,0.0,1
1000.0,77.5958857,12.9034944,6.0,1,2.0,145,2,3.0,0
1250.0,77.6356579,12.918289,4.0,1,2.0,442,2,1.0,0
1000.0,77.50630687,12.96870753,2.0,1,2.0,539,2,0.0,3
600.0,77.67076731,12.96742059,1.0,0,1.0,271,2,1.0,3
1175.0,77.6639248,12.9854542,4.0,1,2.0,158,2,1.0,0
1670.0,77.6750869,12.9752911,3.0,2,3.0,395,2,2.0,0
600.0,77.559592,12.94145079,2.0,0,1.0,102,2,2.0,3
600.0,77.69918291,12.97099297,0.0,1,1.0,218,1,0.0,3
600.0,77.56770875,12.9314968,2.0,0,1.0,124,2,0.0,3
1234.0,77.66534175,12.97526346,5.0,2,2.0,158,2,4.0,3
1320.0,77.73908451,12.96945129,14.0,1,2.0,775,2,2.0,0
550.0,77.722574,12.95659732,2.0,0,1.0,721,2,2.0,3
1500.0,77.70307922,12.90228939,13.0,2,3.0,181,2,3.0,0
1100.0,77.63132536,12.90675005,3.0,1,2.0,275,2,2.0,0
1220.0,77.713507,12.9931582,5.0,1,2.0,300,2,2.0,0
1300.0,77.53293291,12.99414731,2.0,2,2.0,132,2,0.0,0
980.0,77.60662758,12.90637543,4.0,1,2.0,696,2,2.0,0
1010.0,77.706101,12.9625063,5.0,1,2.0,38,2,4.0,0
1150.0,77.75377655,12.98314953,4.0,1,2.0,776,2,1.0,0
1400.0,77.6015198,12.9126197,13.0,2,2.0,89,0,0.0,0
1130.0,77.7304391,12.92425333,4.0,1,2.0,262,2,4.0,0
1575.0,77.7057812,12.9562271,4.0,2,3.0,501,2,2.0,0
1250.0,77.6214194,12.93383504,1.0,1,2.0,438,2,1.0,0
650.0,77.6074088,12.9082396,2.0,0,2.0,88,2,2.0,1
650.0,77.6234053,12.9954659,3.0,1,1.0,193,2,2.0,3
2400.0,77.55471937,12.94096615,1.0,1,1.0,688,1,1.0,0
1959.0,77.76519,12.9665694,5.0,2,3.0,320,2,1.0,0
1390.0,77.681485,12.9753421,4.0,2,3.0,218,0,2.0,0
1000.0,77.7141692,12.95876243,4.0,1,2.0,461,2,1.0,0
1000.0,77.66096605,12.95890337,4.0,1,2.0,525,2,0.0,3
1200.0,77.51553141,12.92447272,2.0,1,2.0,597,2,2.0,2
1400.0,77.62887415,12.9013976,21.0,1,2.0,149,2,21.0,0
2125.0,77.66225027,12.99240477,6.0,2,3.0,158,2,6.0,0
1300.0,77.62817089,12.93747928,3.0,2,3.0,438,0,0.0,0
1000.0,77.6346406,12.9737048,4.0,1,2.0,235,2,0.0,1
450.0,77.60762574,12.93994866,3.0,0,1.0,49,2,1.0,3
700.0,77.70537996,12.9706812,2.0,1,2.0,214,2,1.0,0
1255.0,77.5273781,12.9043065,13.0,2,2.0,140,2,5.0,1
300.0,77.6547488,12.9590569,2.0,0,1.0,528,2,0.0,2
600.0,77.6133727,12.91931457,2.0,0,1.0,90,2,1.0,3
1310.0,77.67517451,12.90612744,10.0,1,2.0,409,2,8.0,0
950.0,77.5014042,12.9187647,4.0,1,2.0,79,2,1.0,0
891.0,77.61419416,12.96375564,5.0,1,2.0,755,2,1.0,1
1078.0,77.65992607,12.95854619,5.0,1,2.0,435,2,3.0,1
850.0,77.63705425,12.91789712,3.0,1,2.0,273,2,1.0,0
1421.0,77.7242522,12.9395565,4.0,2,3.0,236,2,3.0,0
1200.0,77.57506932,12.91490172,3.0,1,1.0,338,2,1.0,3
800.0,77.565569,12.9073071,2.0,1,2.0,456,2,2.0,0
1150.0,77.69222494,12.95453013,5.0,1,2.0,499,2,3.0,0
900.0,77.664812,12.97831622,4.0,1,2.0,239,2,1.0,3
1535.0,77.5035369,12.97259248,5.0,2,2.0,64,2,3.0,0
1107.0,77.7549089,12.9659766,5.0,1,2.0,549,2,3.0,1
1150.0,77.56034575,12.90110458,4.0,1,2.0,457,2,3.0,0
1500.0,77.68239503,12.9678104,3.0,1,3.0,123,2,0.0,3
400.0,77.7425817,12.9438505,1.0,0,1.0,744,2,1.0,0
1380.0,77.7019689,12.937673,4.0,2,2.0,524,2,4.0,0
1500.0,77.73313232,12.95702079,0.0,1,3.0,775,2,0.0,2
1080.0,77.51544315,12.92632716,4.0,1,2.0,316,2,1.0,0
800.0,77.573546,12.946406,3.0,1,2.0,242,2,3.0,0
1200.0,77.59097991,12.9288016,1.0,1,2.0,365,2,1.0,0
1880.0,77.572103,12.903234,7.0,2,3.0,782,2,4.0,0
1400.0,77.6721811,12.9765403,4.0,1,2.0,493,2,3.0,0
1200.0,77.6502639,12.9682741,3.0,2,2.0,270,2,1.0,3
1200.0,77.55308976,12.9821904,1.0,1,2.0,604,2,0.0,0
1100.0,77.55595899,12.90017672,4.0,1,2.0,307,0,3.0,0
650.0,77.62029339,12.9039118,2.0,1,2.0,769,2,2.0,3
900.0,77.7092157,12.96469291,6.0,1,2.0,499,2,5.0,1
500.0,77.61569087,12.94211347,3.0,1,1.0,446,2,2.0,3
950.0,77.7080013,12.94453713,3.0,1,2.0,520,2,2.0,0
920.0,77.58794252,12.9282837,4.0,1,2.0,361,2,4.0,0
1000.0,77.63846638,12.97780346,2.0,1,1.0,325,2,0.0,3
900.0,77.54884648,12.91040501,3.0,1,2.0,182,2,2.0,3
1137.0,77.7405079,12.9295788,11.0,1,2.0,262,2,0.0,0
850.0,77.61420822,12.91506237,2.0,1,1.0,86,2,2.0,3
600.0,77.64445093,12.98017175,2.0,0,1.0,325,2,2.0,3
750.0,77.69925805,12.9520281,4.0,1,1.0,499,2,3.0,1
1100.0,77.57789781,12.99215525,2.0,1,1.0,454,2,2.0,0
1100.0,77.54629248,12.91229336,3.0,1,2.0,182,2,2.0,0
1325.0,77.6879009,12.985369,4.0,2,3.0,484,2,2.0,0
1000.0,77.50290159,12.91525369,4.0,1,2.0,597,2,3.0,0
320.0,77.66991323,12.96905476,2.0,0,1.0,395,1,2.0,3
800.0,77.54561216,12.92263757,2.0,1,1.0,102,2,0.0,3
1500.0,77.58832115,12.92476158,2.0,2,2.0,361,1,1.0,0
1500.0,77.61060163,12.93634252,6.0,1,2.0,438,0,4.0,1
1050.0,77.70988464,12.93634892,3.0,1,2.0,744,2,1.0,1
850.0,77.70041978,12.96963232,3.0,0,1.0,214,2,3.0,3
1483.0,77.7576357,12.9750722,4.0,2,2.0,775,2,3.0,0
800.0,77.61997689,12.93521037,3.0,1,2.0,438,2,2.0,3
1200.0,77.64369241,12.97055165,4.0,1,2.0,322,2,1.0,0
500.0,77.61392793,12.93573129,5.0,0,1.0,438,2,1.0,0
1350.0,77.73432159,12.96562958,4.0,1,2.0,616,2,1.0,0
450.0,77.6212817,12.94922427,2.0,0,1.0,232,1,1.0,2
800.0,77.65001403,12.95306886,2.0,0,2.0,629,2,0.0,3
700.0,77.6172771,12.94013822,3.0,1,2.0,445,2,3.0,0
1400.0,77.57186593,12.90118747,4.0,1,2.0,456,2,1.0,0
900.0,77.73720585,12.92120379,2.0,1,1.0,744,2,2.0,0
1200.0,77.64506983,12.91695514,1.0,1,2.0,273,2,1.0,3
4000.0,77.54368199,12.93281526,4.0,3,4.0,104,2,3.0,0
1000.0,77.6540626,12.971938,1.0,1,2.0,559,2,0.0,3
1200.0,77.5738285,12.9862291,4.0,1,2.0,738,2,2.0,0
1400.0,77.582333,12.9169604,1.0,2,2.0,361,2,1.0,0
1000.0,77.70128717,12.93309798,4.0,1,2.0,390,2,1.0,0
520.0,77.70862971,12.98490043,3.0,0,1.0,661,2,1.0,0
1983.0,77.7018941,12.9771994,4.0,2,3.0,214,2,2.0,1
1200.0,77.75852568,12.99563261,14.0,1,2.0,488,2,6.0,0
1200.0,77.5058342,12.96372607,2.0,1,2.0,539,2,0.0,1
1500.0,77.709555,12.9812973,10.0,2,3.0,662,2,9.0,1
1200.0,77.67507378,12.99233606,0.0,1,3.0,484,2,0.0,0
1075.0,77.57081407,12.90191128,3.0,2,2.0,781,2,2.0,0
1200.0,77.72335066,12.91459457,3.0,1,2.0,512,2,2.0,0
370.0,77.60917821,12.90727782,3.0,0,1.0,92,2,1.0,3
1250.0,77.54721832,12.92636013,4.0,1,2.0,102,2,1.0,0
2300.0,77.733105,12.968408,2.0,4,34.0,548,1,2.0,0
1100.0,77.71158565,12.96356601,5.0,1,2.0,151,2,2.0,0
1020.0,77.73393082,12.97686502,4.0,1,2.0,775,2,1.0,0
1100.0,77.54242863,12.90525457,2.0,1,2.0,734,2,0.0,0
1323.0,77.69319916,12.9828043,4.0,1,2.0,484,2,1.0,0
1380.0,77.75895956,12.99725182,4.0,2,2.0,393,2,4.0,0
850.0,77.58553659,12.99758841,2.0,1,2.0,165,2,2.0,0
500.0,77.7030215,12.97244399,4.0,0,1.0,188,2,1.0,3
800.0,77.65668603,12.95722685,3.0,1,2.0,525,2,2.0,3
450.0,77.70920677,12.94928652,3.0,0,1.0,520,2,3.0,3
800.0,77.7090622,12.95297891,3.0,1,1.0,615,2,1.0,3
1400.0,77.75807623,12.97606991,4.0,2,2.0,775,2,2.0,0
350.0,77.68135903,12.98265898,3.0,0,1.0,395,2,3.0,3
450.0,77.68407233,12.94841298,4.0,0,1.0,780,2,2.0,3
1076.0,77.6612632,12.9646949,3.0,1,2.0,374,2,0.0,0
1200.0,77.54563504,12.92682696,1.0,1,1.0,104,1,0.0,0
650.0,77.75511703,12.96461957,5.0,0,1.0,775,2,1.0,3
600.0,77.62953597,12.97614825,4.0,0,1.0,478,2,2.0,3
600.0,77.54310402,12.9992477,2.0,1,1.0,128,2,2.0,3
1205.0,77.72023784,12.95380147,4.0,1,2.0,717,2,4.0,0
1544.0,77.7031616,12.9330025,4.0,2,2.0,571,2,4.0,0
1615.0,77.7412366,12.9573461,7.0,2,30.0,617,2,6.0,0
230.0,77.71342382,12.96438072,2.0,5,1.0,38,2,2.0,3
1335.0,77.6766651,12.9484196,4.0,2,3.0,784,2,1.0,0
500.0,77.5491415,12.9833999,1.0,1,2.0,611,1,1.0,3
400.0,77.65339822,12.97207086,2.0,0,1.0,557,2,2.0,3
410.0,77.60761776,12.92540118,4.0,0,1.0,701,2,3.0,3
1500.0,77.5830419,12.9259401,4.0,1,2.0,366,2,1.0,0
850.0,77.57017272,12.99954945,2.0,1,2.0,495,2,0.0,0
800.0,77.54560167,12.99802993,3.0,1,2.0,774,2,1.0,3
500.0,77.5922107,12.9543433,1.0,5,1.0,778,0,1.0,3
1200.0,77.52735883,12.97476305,3.0,1,2.0,762,2,2.0,3
1300.0,77.61361053,12.91232222,2.0,1,2.0,86,2,2.0,0
965.0,77.67170708,12.98372865,4.0,1,2.0,395,2,1.0,0
1225.0,77.6092657,12.9005734,8.0,1,2.0,618,2,8.0,1
1700.0,77.6380098,12.9554482,9.0,2,2.0,57,2,8.0,0
1720.0,77.7633816,12.9837991,4.0,2,3.0,29,2,2.0,0
1000.0,77.65840369,12.97860655,3.0,1,2.0,158,2,0.0,0
500.0,77.59131715,12.9167267,2.0,0,1.0,337,1,2.0,3
1255.0,77.56752127,12.99867507,2.0,1,2.0,495,2,2.0,0
600.0,77.58099741,12.90490058,3.0,1,1.0,337,2,1.0,3
600.0,77.67823716,12.91070616,4.0,0,1.0,409,2,1.0,3
1000.0,77.62332773,12.97572678,3.0,1,2.0,731,1,1.0,2
1600.0,77.51136796,12.91438952,1.0,2,2.0,597,2,0.0,0
2400.0,77.7159484,12.9580395,2.0,2,2.0,151,2,0.0,0
560.0,77.55483447,12.94440369,2.0,1,1.0,688,2,2.0,3
550.0,77.70348967,12.94710974,4.0,0,1.0,499,2,3.0,1
1178.0,77.6757377,12.918598,5.0,1,2.0,135,2,3.0,0
800.0,77.55496637,12.9443083,2.0,1,2.0,102,2,0.0,3
1350.0,77.5560911,12.9862847,4.0,2,2.0,611,2,1.0,0
1550.0,77.69644197,12.99677062,14.0,2,2.0,484,2,9.0,0
1687.0,77.733105,12.968408,11.0,2,3.0,548,2,3.0,0
1500.0,77.59205511,12.91283693,2.0,2,2.0,348,2,1.0,0
350.0,77.61792442,12.92391879,4.0,0,1.0,483,2,3.0,2
400.0,77.56705821,12.95539604,0.0,1,2.0,168,2,0.0,3
1600.0,77.69095612,12.97135544,3.0,2,3.0,218,2,3.0,0
900.0,77.5508118,12.9091897,3.0,1,2.0,734,2,3.0,0
600.0,77.62537862,12.90339304,2.0,1,1.0,149,2,1.0,0
1080.0,77.60051381,12.96033651,3.0,1,2.0,667,2,2.0,3
500.0,77.57624573,12.95852325,2.0,0,1.0,399,2,2.0,3
800.0,77.64544755,12.98687017,4.0,0,1.0,503,2,3.0,2
1100.0,77.67490495,12.97735977,3.0,1,2.0,395,2,1.0,0
1285.0,77.64936514,12.94380092,4.0,1,2.0,166,2,4.0,0
1100.0,77.55279836,12.91163017,4.0,1,2.0,565,2,2.0,0
1250.0,77.5778841,12.9780645,3.0,1,2.0,315,2,3.0,0
300.0,77.60150136,12.94657002,2.0,0,1.0,778,2,1.0,0
1200.0,77.7250182,12.96377366,2.0,1,2.0,151,2,0.0,1
600.0,77.6763295,12.96501,3.0,0,1.0,754,2,3.0,3
750.0,77.5632834,12.99666506,3.0,0,1.0,604,2,0.0,0
1600.0,77.71115431,12.9557193,1.0,3,3.0,520,2,0.0,0
1749.0,77.66324978,12.90216698,14.0,2,2.0,228,2,8.0,1
500.0,77.5379648,12.92603004,3.0,1,1.0,305,1,0.0,2
1172.0,77.53756276,12.92300417,4.0,1,2.0,305,2,1.0,0
1200.0,77.55520397,12.92113466,1.0,1,3.0,102,2,0.0,0
1350.0,77.5514664,12.92931684,2.0,1,2.0,102,2,1.0,1
600.0,77.7025763,12.9659818,3.0,0,1.0,218,2,3.0,3
500.0,77.53688562,12.97183153,2.0,0,1.0,762,2,1.0,3
1124.0,77.72302853,12.9637504,5.0,1,2.0,151,0,5.0,0
1235.0,77.7232246,12.9477431,4.0,1,2.0,717,2,4.0,0
898.0,77.67723576,12.97223688,1.0,1,2.0,395,2,0.0,3
1700.0,77.6190723,12.9544874,3.0,2,3.0,772,2,2.0,0
1285.0,77.7119868,12.9849531,4.0,1,2.0,662,2,3.0,0
2400.0,77.53689862,12.97141667,4.0,3,4.0,762,2,1.0,1
660.0,77.55447525,12.93836916,3.0,1,2.0,691,2,3.0,3
400.0,77.70727302,12.90100541,3.0,0,1.0,181,2,3.0,3
1450.0,77.6846373,12.9328562,6.0,2,3.0,408,2,4.0,0
500.0,77.54981739,12.92527742,2.0,0,1.0,104,2,0.0,3
600.0,77.60427566,12.90749546,2.0,0,1.0,86,2,1.0,3
1200.0,77.63757349,12.96322224,2.0,1,2.0,223,2,2.0,0
750.0,77.57366925,12.99720481,2.0,1,2.0,495,0,0.0,2
800.0,77.55471055,12.94408117,2.0,1,1.0,688,1,0.0,3
1000.0,77.6230632,12.9379145,10.0,1,2.0,36,2,1.0,0
650.0,77.60658149,12.9106662,3.0,0,1.0,86,2,3.0,3
1780.0,77.7149626,12.9705947,9.0,2,3.0,226,2,5.0,0
1000.0,77.52173513,12.94999898,3.0,1,2.0,551,2,1.0,3
1724.0,77.72503099,12.96885138,19.0,2,3.0,775,2,12.0,0
1250.0,77.5782882,12.94042173,4.0,2,2.0,124,2,4.0,0
500.0,77.57205258,12.90752625,3.0,0,1.0,372,2,1.0,1
1115.0,77.71473504,12.95048713,4.0,1,2.0,520,2,2.0,0
600.0,77.65082661,12.96820209,4.0,0,1.0,432,2,0.0,3
600.0,77.54282996,12.94286204,3.0,1,1.0,112,1,1.0,1
1500.0,77.55931441,12.91941706,1.0,1,2.0,564,2,0.0,3
360.0,77.70845,12.9633172,1.0,5,1.0,151,2,1.0,3
1200.0,77.70101492,12.96025904,2.0,1,2.0,499,2,2.0,3
1200.0,77.61818647,12.93675993,2.0,2,3.0,438,2,0.0,3
1400.0,77.67420025,12.92080431,4.0,1,2.0,135,2,1.0,0
1623.0,77.5655519,12.9727325,18.0,2,2.0,424,2,18.0,0
1000.0,77.61012051,12.95162126,4.0,1,2.0,553,2,2.0,3
1229.0,77.733105,12.968408,11.0,1,2.0,548,2,9.0,0
1475.0,77.6412419,12.96506997,4.0,2,2.0,325,2,2.0,0
1270.0,77.7417244,12.9596522,3.0,1,2.0,583,2,1.0,0
1100.0,77.66962896,12.99071991,3.0,1,2.0,484,2,1.0,0
600.0,77.55303868,12.99042006,2.0,0,1.0,611,2,1.0,2
1598.0,77.7232692,12.9394438,5.0,2,3.0,744,2,5.0,0
600.0,77.68511673,12.99501124,1.0,1,1.0,484,2,1.0,3
1212.0,77.7186942,12.9828931,3.0,1,2.0,663,2,3.0,0
1350.0,77.59401398,12.93580198,1.0,1,2.0,361,2,0.0,3
1350.0,77.58000881,12.91647633,4.0,1,2.0,337,2,2.0,0
600.0,77.5301586,12.94503139,2.0,1,1.0,551,1,1.0,2
1667.0,77.7394709,12.9703009,14.0,2,3.0,548,2,2.0,0
1910.0,77.58589703,12.9025967,4.0,2,3.0,331,2,1.0,0
1000.0,77.60982181,12.96450289,2.0,1,2.0,779,2,2.0,2
1012.0,77.73066711,12.93951702,13.0,1,2.0,744,2,8.0,3
1700.0,77.52944565,12.99393713,2.0,1,2.0,132,2,0.0,0
700.0,77.7622088,12.96717655,2.0,1,1.0,318,2,0.0,3
1400.0,77.61477754,12.99797982,4.0,1,2.0,238,2,4.0,2
1460.0,77.7019689,12.937673,4.0,2,2.0,524,2,1.0,0
16000.0,77.6818272,12.99514607,2.0,1,2.0,484,2,0.0,0
1170.0,77.71579565,12.95113688,5.0,1,2.0,676,2,0.0,0
900.0,77.65770397,12.98002838,4.0,0,1.0,158,2,4.0,0
1450.0,77.64736081,12.9009112,4.0,2,2.0,273,2,4.0,0
900.0,77.68228541,12.97713836,0.0,1,2.0,218,2,0.0,0
1200.0,77.7148512,12.9584999,5.0,1,2.0,499,1,3.0,0
1800.0,77.5576132,12.9313072,2.0,1,3.0,102,2,0.0,0
800.0,77.60749563,12.93182484,3.0,1,2.0,701,2,0.0,3
1725.0,77.71951294,12.99074841,9.0,2,3.0,776,2,2.0,0
1490.0,77.7321778,12.95861618,4.0,1,2.0,775,2,3.0,0
400.0,77.64252671,12.90251749,2.0,0,1.0,306,2,2.0,3
980.0,77.61968231,12.91261387,3.0,1,2.0,89,2,1.0,0
800.0,77.6068637,12.9096748,4.0,1,1.0,532,2,1.0,2
650.0,77.64400483,12.90935706,3.0,0,1.0,273,2,0.0,0
1100.0,77.50964193,12.91106061,2.0,1,2.0,597,2,1.0,0
1200.0,77.67239066,12.98569173,2.0,1,2.0,395,2,0.0,0
1000.0,77.54286312,12.93820147,0.0,1,2.0,102,2,0.0,0
1261.0,77.7660778,12.9797662,3.0,1,2.0,775,2,3.0,0
1000.0,77.63266284,12.93819296,3.0,1,2.0,232,2,3.0,3
1400.0,77.55419261,12.98737067,1.0,1,2.0,611,1,0.0,3
850.0,77.6724903,12.9678441,2.0,1,2.0,395,1,1.0,3
1150.0,77.6054631,12.91682174,4.0,1,2.0,90,2,4.0,0
1000.0,77.68152994,12.96694004,1.0,1,2.0,122,2,0.0,0
450.0,77.71348551,12.96429185,5.0,0,1.0,499,2,4.0,3
500.0,77.62817302,12.99965005,2.0,0,1.0,377,1,2.0,2
1513.0,77.50139452,12.91652374,3.0,2,2.0,597,1,0.0,0
550.0,77.63403602,12.92096627,3.0,0,1.0,273,2,1.0,3
800.0,77.71049862,12.94335838,2.0,1,2.0,520,2,1.0,3
1257.0,77.7054532,12.972866,4.0,2,2.0,208,2,1.0,0
1400.0,77.50878073,12.98813518,0.0,2,3.0,705,1,0.0,0
1100.0,77.6657653,12.9241252,10.0,1,2.0,260,2,0.0,0
750.0,77.69851792,12.9530175,2.0,0,1.0,499,2,1.0,3
600.0,77.68474145,12.98915841,3.0,1,2.0,484,1,2.0,3
1000.0,77.61853423,12.98725762,3.0,0,1.0,731,2,3.0,2
1350.0,77.7590293,12.9977327,16.0,1,2.0,659,2,8.0,0
1150.0,77.71618,12.948881,5.0,1,2.0,669,2,1.0,0
400.0,77.56392895,12.95958068,3.0,0,1.0,167,2,1.0,3
1100.0,77.65407936,12.95434652,1.0,1,2.0,525,2,0.0,3
3363.0,77.62029266,12.91306591,4.0,3,5.0,89,2,4.0,0
700.0,77.62501986,12.9093367,2.0,1,2.0,625,2,1.0,3
500.0,77.63012244,12.99525447,1.0,0,1.0,376,2,1.0,3
2100.0,77.61026816,12.91591729,1.0,2,3.0,86,2,0.0,0
450.0,77.62727298,12.94402139,3.0,5,1.0,232,2,3.0,3
1450.0,77.7214587,12.9488884,4.0,2,3.0,775,2,3.0,0
900.0,77.68040475,12.97519428,1.0,1,2.0,216,2,0.0,0
1300.0,77.59180626,12.92292826,2.0,1,2.0,361,2,1.0,3
1200.0,77.61077435,12.90866646,5.0,1,2.0,86,2,3.0,3
400.0,77.69411262,12.99569093,4.0,0,1.0,484,1,2.0,2
600.0,77.6291692,12.92364713,2.0,0,1.0,438,2,0.0,0
470.0,77.56295311,12.99663248,2.0,0,1.0,604,2,0.0,3
1200.0,77.57586879,12.91293419,5.0,1,2.0,337,0,3.0,0
950.0,77.56513143,12.93784439,3.0,1,2.0,124,2,3.0,0
1580.0,77.7322519,12.9591412,4.0,2,3.0,674,2,3.0,0
1210.0,77.748173,12.958411,7.0,1,2.0,590,2,5.0,0
1825.0,77.76372731,12.9847718,4.0,2,3.0,393,0,3.0,0
1403.0,77.54692865,12.90586079,4.0,2,3.0,734,2,1.0,0
900.0,77.7497855,12.9410328,3.0,1,2.0,744,2,2.0,0
1750.0,77.7590214,12.9977114,8.0,2,3.0,687,2,6.0,0
1200.0,77.6477781,12.91160593,3.0,1,2.0,273,2,2.0,0
1760.0,77.66083806,12.9589299,4.0,2,3.0,525,2,2.0,0
1100.0,77.5096278,12.9228497,2.0,1,2.0,597,2,0.0,3
600.0,77.61696383,12.93719103,3.0,0,1.0,438,2,0.0,1
1200.0,77.66320267,12.97925715,3.0,1,2.0,158,2,1.0,3
600.0,77.71888197,12.99512871,2.0,0,1.0,300,2,2.0,3
1520.0,77.71685122,12.94694652,9.0,2,2.0,775,2,2.0,0
600.0,77.62649328,12.97640662,3.0,0,1.0,731,2,2.0,3
1740.0,77.62029266,12.91306591,5.0,2,3.0,89,2,2.0,0
1.0,77.5623913,12.9081195,2.0,1,1.0,456,2,0.0,0
800.0,77.55656883,12.92312607,3.0,1,2.0,104,2,1.0,0
1136.0,77.68701772,12.99135282,4.0,1,2.0,485,0,3.0,2
300.0,77.59378472,12.95541725,2.0,5,1.0,778,0,1.0,3
1210.0,77.74263932,12.96177601,4.0,1,2.0,775,2,1.0,0
800.0,77.59163959,12.90046323,3.0,1,2.0,333,2,3.0,0
975.0,77.68026179,12.97887324,1.0,1,2.0,395,2,0.0,3
1000.0,77.6574062,12.9941613,4.0,1,2.0,635,2,0.0,0
1200.0,77.6218629,12.9462606,6.0,2,2.0,384,2,2.0,0
1500.0,77.5128341,12.9086125,4.0,2,3.0,297,2,3.0,0
600.0,77.6323303,12.91153011,3.0,0,1.0,273,2,3.0,3
1350.0,77.65312182,12.95418445,2.0,1,2.0,528,2,0.0,0
1200.0,77.7065754,12.9061527,1.0,1,2.0,163,0,0.0,0
1250.0,77.7549089,12.9659766,4.0,1,2.0,549,2,4.0,0
400.0,77.61423943,12.96173483,1.0,0,1.0,73,2,0.0,1
350.0,77.6106247,12.92412021,4.0,0,1.0,89,2,3.0,3
1500.0,77.67613162,12.9112324,0.0,2,4.0,409,0,0.0,0
1620.0,77.62839672,12.90054004,25.0,2,2.0,149,2,21.0,0
1500.0,77.55274909,12.91514553,4.0,1,3.0,565,2,3.0,0
450.0,77.62380214,12.90961383,3.0,0,1.0,625,1,2.0,3
1350.0,77.73462468,12.96550934,3.0,2,2.0,616,0,3.0,0
1374.0,77.7029682,12.9328389,4.0,1,2.0,390,2,2.0,0
750.0,77.59332347,12.9586115,3.0,1,1.0,667,2,1.0,3
1650.0,77.65252646,12.96923695,2.0,2,4.0,559,2,0.0,0
750.0,77.64640828,12.96321811,4.0,1,2.0,432,2,0.0,1
850.0,77.74081655,12.9422967,3.0,1,1.0,744,2,2.0,0
1950.0,77.6768315,12.9087561,5.0,2,3.0,409,2,4.0,0
700.0,77.50977585,12.96596871,1.0,1,1.0,539,0,0.0,3
600.0,77.67175128,12.99374191,1.0,0,1.0,484,2,1.0,3
3087.0,77.6961467,12.949187,1.0,2,4.0,500,2,0.0,0
700.0,77.53162806,12.97697357,3.0,0,1.0,762,2,3.0,3
1190.0,77.6952252,12.9229163,5.0,1,2.0,141,0,3.0,1
800.0,77.5851036,12.94012538,1.0,0,1.0,361,2,1.0,3
600.0,77.63473112,12.92036601,1.0,0,1.0,561,2,0.0,2
600.0,77.6705167,12.96249944,3.0,1,2.0,65,2,2.0,3
1300.0,77.51362882,12.90244709,4.0,2,2.0,692,1,4.0,0
2072.0,77.7293613,12.9913591,18.0,2,4.0,714,2,7.0,1
1200.0,77.5264288,12.92796732,4.0,1,2.0,597,2,4.0,0
900.0,77.6090144,12.9012557,1.0,1,1.0,145,2,0.0,0
650.0,77.60216337,12.91818229,1.0,0,1.0,90,2,0.0,3
300.0,77.62704119,12.94612535,4.0,0,1.0,232,2,4.0,3
400.0,77.61274501,12.9194911,4.0,0,1.0,90,2,2.0,3
1332.0,77.67294624,12.91733323,15.0,1,2.0,135,2,3.0,0
1100.0,77.5883276,12.99421531,4.0,1,2.0,748,2,2.0,0
800.0,77.63319557,12.90194792,3.0,1,1.0,497,2,1.0,3
500.0,77.6774245,12.95750205,5.0,0,1.0,707,1,5.0,3
1435.0,77.6235413,12.9106725,4.0,2,3.0,626,2,1.0,0
650.0,77.51626199,12.91942424,2.0,0,1.0,603,2,2.0,3
1160.0,77.5760964,12.9130086,4.0,1,2.0,15,2,4.0,0
300.0,77.69722752,12.95695249,6.0,0,1.0,499,1,3.0,3
1200.0,77.53878206,12.98958886,1.0,1,1.0,128,2,1.0,0
1200.0,77.61227826,12.91955394,4.0,1,2.0,89,2,2.0,3
1280.0,77.6589815,12.9557995,4.0,2,2.0,767,2,1.0,0
1120.0,77.7068279,12.9549443,5.0,1,2.0,520,2,2.0,0
800.0,77.62844595,12.94142535,3.0,0,1.0,232,2,2.0,0
1600.0,77.62067432,12.90368496,4.0,2,2.0,149,2,4.0,0
1350.0,77.53235505,12.97486337,2.0,2,3.0,763,2,2.0,0
450.0,77.68208589,12.97134588,3.0,0,1.0,214,2,0.0,0
900.0,77.52733882,12.96812564,2.0,1,1.0,762,2,0.0,3
1085.0,77.5133048,12.9124115,4.0,1,2.0,684,2,2.0,0
700.0,77.5555268,12.93840566,2.0,1,2.0,102,0,1.0,3
1678.0,77.6757377,12.918598,5.0,2,3.0,135,2,4.0,0
350.0,77.51852836,12.90177188,4.0,0,1.0,692,2,0.0,1
2000.0,77.55309245,12.9821904,2.0,1,2.0,610,2,1.0,3
600.0,77.54326884,12.97128407,3.0,1,1.0,763,2,2.0,0
600.0,77.61100635,12.92371653,3.0,0,1.0,710,2,2.0,3
1200.0,77.53305466,12.96857233,2.0,2,2.0,762,2,0.0,3
1250.0,77.74556732,12.98273087,4.0,1,2.0,776,2,1.0,0
1000.0,77.5681966,12.94289147,2.0,1,1.0,124,2,0.0,3
1700.0,77.6022801,12.9232947,3.0,2,2.0,97,0,1.0,0
1195.0,77.7357592,12.9675862,3.0,1,2.0,775,2,2.0,1
1350.0,77.67525482,12.90296078,9.0,1,2.0,410,0,1.0,0
1300.0,77.7439409,12.9832261,4.0,1,2.0,775,2,2.0,0
